simulation;event;timeStamp;qtVeic;periodApp;PeriodMonitor;measureAgentSX;measureAgentSy;measureSpeedS;measureAgentDX;measureAgentDy;measurespeedD;measureDistance;calculatedDistance;distanceDifference;idLocal;agOID;agDID;neighbor;pairState;delayMSG;currentReceviedMSGNumber;LastReceviedMSGNumber;CurrTSMsgSending;receivedMessageAmount;currSTRecMSG;lastSTRecMSG;travelTimeMSG;receivedPowerDbm;snr;radiusCalc;drlRadius;outOfRadiusRange;drl;drlAngleRad;drlX;drlY;rSpeed_rl;rSpeedrlAngle;rSpeedXrl;rSpeedYrl;timeStampAgentPair;alfa;alfaGrau;Srl;srlmais;srlmenos;SrlMin;priorVTinT;VTinT;priorVT;VT;priorVTmin;VTmin;priorVTminT;VTminT;AnteriorAgePair;ageAgentPair;priorcoConfianca;coConfianca;priortimeliness;timeliness;alpha;quadranteDrl;quadranteVrl;quadranteS;quadranteD;AgentIdS;agentNameS;ageCurrentPosS;maxSpeedS;currUpdatePosTimeS;accelerationS;angleRadS;currentPosxS;currentPosyS;currentPoszS;speedS;lastUpdatePosTimeS;lastPosxS;lastPosyS;lastPoszS;lastSpeedS;AgentIdD;agentNameD;ageCurrentPosD;maxSpeedD;currUpdatePosTimeD;accelerationD;angleRadD;currentPosxD;currentPosyD;currentPoszD;speedD;lastUpdatePosTimeD;lastPosxD;lastPosyD;lastPoszD;lastSpeedD;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;hop;qocValidityTime;qocConfidence;
oppositeDirection;1;1.900057034794;2;0;0.5;28.22;2361.82;0;34.1395;2361.82;0;5.91949;6.12306;-0.203573;0;2;0;1;1;5.70348e-005;1;0;1.9;2;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;0;6.12306;3.14159;-6.12306;0;0;0;0;0;1.900057034794;3.14159;180;243.877;256.123;-243.877;243.877;0;243877;0;243877;0;2.92629;3.46479e-086;2.82623;3.85653e-057;0.100057;0;1;0;1;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;1.9;0;0;34.1395;2361.82;1.895;0;1.8;33.4782;2361.82;1.895;0;
oppositeDirection;1;1.900057034794;2;0;0.5;28.22;2361.82;0;34.1395;2361.82;0;5.91949;6.12306;-0.203573;0;2;0;1;1;5.70348e-005;1;0;1.9;3;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;-243.877;6.12306;3.14159;-6.12306;0;0;0;0;0;1.900057034794;3.14159;180;243.877;256.123;-243.877;243.877;243877;243877;243877;243877;2.92629;2.92629;2.82623;2.82623;0.100057;0.100057;1;1;1;1;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;1.9;0;0;34.1395;2361.82;1.895;0;1.8;33.4782;2361.82;1.895;0;
oppositeDirection;5;2;2;0;0.5;28.22;2361.82;0;34.8248;2361.82;0;6.6048;6.80837;-0.203573;0;2;0;1;1;5.70348e-005;1;0;1.9;3;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;-243.192;6.80837;3.14159;-6.80837;0;0;0;0;0;2;3.14159;180;243.192;256.808;-243.192;243.192;243877;243191;243877;243192;2.92629;2.91807;2.82623;2.71807;0.100057;0.2;1;1;1;0.999999;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;2;0;0;34.8248;2361.82;1.895;0;1.9;34.1395;2361.82;1.895;0;
oppositeDirection;5;2.1;2;0;0.5;28.4665;2361.82;0;35.4288;2361.82;0;6.96232;7.41244;-0.450124;0;2;0;1;1;5.70348e-005;1;0;1.9;3;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;-242.588;7.41244;3.14159;-7.41244;0;0;0;0;0;2.1;3.14159;180;242.588;257.412;-242.588;242.588;243191;242587;243192;242588;2.91807;2.91082;2.71807;2.61082;0.2;0.3;1;1;0.999999;0.999999;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;2.1;0;0;35.4288;2361.82;1.895;0;2;34.8248;2361.82;1.895;0;
oppositeDirection;5;2.2;2;0;0.5;28.7501;2361.82;0;36.1663;2361.82;0;7.41619;8.14988;-0.733695;0;2;0;1;1;5.70348e-005;1;0;1.9;3;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;-241.85;8.14988;3.14159;-8.14988;0;0;0;0;0;2.2;3.14159;180;241.85;258.15;-241.85;241.85;242587;241850;242588;241850;2.91082;2.90197;2.61082;2.50197;0.3;0.4;1;1;0.999999;0.999998;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;2.2;0;0;36.1663;2361.82;1.895;0;2.1;35.4288;2361.82;1.895;0;
oppositeDirection;5;2.3;2;0;0.5;29.0736;2361.82;0;36.9309;2361.82;0;7.85722;8.91446;-1.05724;0;2;0;1;1;5.70348e-005;1;0;1.9;3;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;-241.086;8.91446;3.14159;-8.91446;0;0;0;0;0;2.3;3.14159;180;241.086;258.914;-241.086;241.086;241850;241085;241850;241086;2.90197;2.8928;2.50197;2.3928;0.4;0.5;1;1;0.999998;0.999998;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;2.3;0;0;36.9309;2361.82;1.895;0;2.2;36.1663;2361.82;1.895;0;
oppositeDirection;5;2.4;2;0;0.5;29.4278;2361.82;0;37.7356;2361.82;0;8.30779;9.7192;-1.41141;0;2;0;1;1;5.70348e-005;1;0;1.9;3;1.900057034794;1.900057034794;5.70348e-005;-52.4485;28022.4;250;6.12306;-240.281;9.7192;3.14159;-9.7192;0;0;0;0;0;2.4;3.14159;180;240.281;259.719;-240.281;240.281;241085;240280;241086;240281;2.8928;2.88314;2.3928;2.28314;0.5;0.6;1;1;0.999998;0.999998;2;2;0;0;0;2;2;0.100057;41.67;1.8;0;0;28.0164;2361.82;1.895;0;0;0;0;0;0;0;0;0;41.67;2.4;0;0;37.7356;2361.82;1.895;0;2.3;36.9309;2361.82;1.895;0;
oppositeDirection;1;2.400056083512;2;0;0.5;29.809;2361.82;0;37.7356;2361.82;0;7.92658;8.30779;-0.381206;0;2;0;1;1;5.60835e-005;2;1;2.4;4;2.400056083512;1.900057034794;5.60835e-005;-54.9845;15611.9;250;8.30779;-241.692;8.30779;3.14159;-8.30779;0;0;0;0;0;2.400056083512;3.14159;180;241.692;258.308;-241.692;241.692;240280;241692;240281;241692;2.88314;2.90007;2.28314;2.80002;0.6;0.100056;1;1;0.999998;1;2;2;0;0;0;2;2;0.100056;41.67;2.3;0;0;29.4278;2361.82;1.895;0;1.8;28.0164;2361.82;1.895;0;0;0;0;41.67;2.4;0;0;37.7356;2361.82;1.895;0;2.3;36.9309;2361.82;1.895;0;
oppositeDirection;1;2.400056083512;2;0;0.5;29.809;2361.82;0;37.7356;2361.82;0;7.92658;8.30779;-0.381206;0;2;0;1;1;5.60835e-005;2;1;2.4;5;2.400056083512;2.400056083512;5.60835e-005;-54.9845;15611.9;250;8.30779;-241.692;8.30779;3.14159;-8.30779;0;0;0;0;0;2.400056083512;3.14159;180;241.692;258.308;-241.692;241.692;241692;241692;241692;241692;2.90007;2.90007;2.80002;2.80002;0.100056;0.100056;1;1;1;1;2;2;0;0;0;2;2;0.100056;41.67;2.3;0;0;29.4278;2361.82;1.895;0;1.8;28.0164;2361.82;1.895;0;0;0;0;41.67;2.4;0;0;37.7356;2361.82;1.895;0;2.3;36.9309;2361.82;1.895;0;
oppositeDirection;5;2.5;2;0;0.5;29.809;2361.82;0;38.5685;2361.82;0;8.75949;9.14069;-0.381206;0;2;0;1;1;5.60835e-005;2;1;2.4;5;2.400056083512;2.400056083512;5.60835e-005;-54.9845;15611.9;250;8.30779;-240.859;9.14069;3.14159;-9.14069;0;0;0;0;0;2.5;3.14159;180;240.859;259.141;-240.859;240.859;241692;240859;241692;240859;2.90007;2.89008;2.80002;2.69008;0.100056;0.2;1;1;1;0.999999;2;2;0;0;0;2;2;0.100056;41.67;2.3;0;0;29.4278;2361.82;1.895;0;1.8;28.0164;2361.82;1.895;0;0;0;0;41.67;2.5;0;0;38.5685;2361.82;1.895;0;2.4;37.7356;2361.82;1.895;0;
